SampleType,SampleRate,StartTime,Data
HEART_RATE,1.0,2025-08-09T16:05:37.000Z,147;125;89;115;123;105;131;109;97;111
HEART_RATE,1.0,2025-08-09T16:05:47.000Z,128;129;140;110;108;166;134;136;100;114
HEART_RATE,1.0,2025-08-09T16:05:57.000Z,119;126;137;129;154;101;81;86;129;118
HEART_RATE,1.0,2025-08-09T16:06:07.000Z,104;115;84;120;103;141;111;144;127;147
HEART_RATE,1.0,2025-08-09T16:06:17.000Z,140;110;139;121;87;118;105;135;96;158
HEART_RATE,1.0,2025-08-09T16:06:27.000Z,143;130;122;101;101;133;105;131;87;118
HEART_RATE,1.0,2025-08-09T16:06:37.000Z,103;108;124;162;120;126;66;151;129;156
HEART_RATE,1.0,2025-08-09T16:06:47.000Z,146;104;129;139;91;130;131;138;128;120
HEART_RATE,1.0,2025-08-09T16:06:57.000Z,147;108;95;115;122;123;115;112;71;90
HEART_RATE,1.0,2025-08-09T16:07:07.000Z,138;110;111;91;95;113;99;78;121;107
HEART_RATE,1.0,2025-08-09T16:07:17.000Z,102;116;119;119;64;145;125;168;153;102
HEART_RATE,1.0,2025-08-09T16:07:27.000Z,86;124;116;160;127;121;142;90;97;87
HEART_RATE,1.0,2025-08-09T16:07:37.000Z,125;105;124;92;127;122;159;116;113;110
HEART_RATE,1.0,2025-08-09T16:07:47.000Z,120;57;140;80;127;108;112;162;133;106
HEART_RATE,1.0,2025-08-09T16:07:57.000Z,109;105;133;89;106;123;127;136;116;140
HEART_RATE,1.0,2025-08-09T16:08:07.000Z,111;126;118;132;101;129;138;123;150;115
HEART_RATE,1.0,2025-08-09T16:08:17.000Z,136;110;110;137;115;103;104;116;122;106
HEART_RATE,1.0,2025-08-09T16:08:27.000Z,149;110;149;111;123;114;128;111;131;105
HEART_RATE,1.0,2025-08-09T16:08:37.000Z,109;91;108;119;105;90;133;96;134;150
HEART_RATE,1.0,2025-08-09T16:08:47.000Z,110;135;127;151;107;131;135;112;125;129
HEART_RATE,1.0,2025-08-09T16:08:57.000Z,135;121;160;140;96;104;147;162;146;135
HEART_RATE,1.0,2025-08-09T16:09:07.000Z,79;181;105;93;87;124;157;103;114;91
HEART_RATE,1.0,2025-08-09T16:09:17.000Z,100;120;101;163;67;88;149;122;118;143
HEART_RATE,1.0,2025-08-09T16:09:27.000Z,109;127;89;89;108;132;84;117;94;134
HEART_RATE,1.0,2025-08-09T16:09:37.000Z,101;95;120;134;94;131;79;108;158;92
HEART_RATE,1.0,2025-08-09T16:09:47.000Z,130;156;155;98;146;109;124;112;140;144
HEART_RATE,1.0,2025-08-09T16:09:57.000Z,142;92;123;121;99;115;117;103;137;129
HEART_RATE,1.0,2025-08-09T16:10:07.000Z,131;131;106;128;154;174;139;99;95;157
HEART_RATE,1.0,2025-08-09T16:10:17.000Z,112;164;141;166;139;119;112;127;139;127
HEART_RATE,1.0,2025-08-09T16:10:27.000Z,136;106;112;140;149;169;131;126;101;147
HEART_RATE,1.0,2025-08-09T16:10:37.000Z,159;114;115;131;146;98;119;115;135;124
HEART_RATE,1.0,2025-08-09T16:10:47.000Z,134;118;130;149;165;103;126;111;128;104
HEART_RATE,1.0,2025-08-09T16:10:57.000Z,147;126;90;82;97;132;124;107;159;142
HEART_RATE,1.0,2025-08-09T16:11:07.000Z,123;128;131;104;98;170;61;174;121;142
HEART_RATE,1.0,2025-08-09T16:11:17.000Z,181;128;138;145;113;104;103;139;117;138
HEART_RATE,1.0,2025-08-09T16:11:27.000Z,81;119;153;114;135;132;97;122;142;172
HEART_RATE,1.0,2025-08-09T16:11:37.000Z,126;140;166;121;126;116;181;101;106;116
HEART_RATE,1.0,2025-08-09T16:11:47.000Z,87;181;117;137;162;138;172;111;133;118
HEART_RATE,1.0,2025-08-09T16:11:57.000Z,149;165;88;183;144;105;168;137;133;140
HEART_RATE,1.0,2025-08-09T16:12:07.000Z,124;145;120;130;113;122;142;71;122;143
HEART_RATE,1.0,2025-08-09T16:12:17.000Z,98;147;120;116;129;145;103;154;105;172
HEART_RATE,1.0,2025-08-09T16:12:27.000Z,134;121;113;100;153;114;119;81;125;164
HEART_RATE,1.0,2025-08-09T16:12:37.000Z,133;136;135;111;200;138;149;176;113;156
HEART_RATE,1.0,2025-08-09T16:12:47.000Z,117;123;132;91;171;127;172;147;154;115
HEART_RATE,1.0,2025-08-09T16:12:57.000Z,144;106;155;136;111;118;150;149;114;125
HEART_RATE,1.0,2025-08-09T16:13:07.000Z,85;111;134;130;171;86;101;107;131;144
HEART_RATE,1.0,2025-08-09T16:13:17.000Z,124;143;144;120;150;109;117;149;120;144
HEART_RATE,1.0,2025-08-09T16:13:27.000Z,96;112;123;139;132;154;118;171;84;131
HEART_RATE,1.0,2025-08-09T16:13:37.000Z,116;112;105;120;119;129;123;137;116;131
HEART_RATE,1.0,2025-08-09T16:13:47.000Z,135;138;135;123;136;122;114;134;112;117
HEART_RATE,1.0,2025-08-09T16:13:57.000Z,141;163;136;154;119;132;167;178;188;116
HEART_RATE,1.0,2025-08-09T16:14:07.000Z,193;119;143;133;142;149;114;109;152;151
HEART_RATE,1.0,2025-08-09T16:14:17.000Z,140;124;142;106;109;106;93;145;155;125
HEART_RATE,1.0,2025-08-09T16:14:27.000Z,134;97;120;175;145;132;143;129;148;130
HEART_RATE,1.0,2025-08-09T16:14:37.000Z,103;121;111;99;128;146;106;179;146;117
HEART_RATE,1.0,2025-08-09T16:14:47.000Z,142;144;108;144;133;105;166;147;155;169
HEART_RATE,1.0,2025-08-09T16:14:57.000Z,159;128;176;113;122;89;158;174;164;163
HEART_RATE,1.0,2025-08-09T16:15:07.000Z,99;126;108;138;128;104;144;96;185;110
HEART_RATE,1.0,2025-08-09T16:15:17.000Z,110;151;175;135;200;106;150;163;137;137
HEART_RATE,1.0,2025-08-09T16:15:27.000Z,101;133;148;88;85;114;132;135;117;151
HEART_RATE,1.0,2025-08-09T16:15:37.000Z,138;167;138;120;167;111;125;102;103;152
HEART_RATE,1.0,2025-08-09T16:15:47.000Z,187;161;77;168;95;130;133;156;138;131
HEART_RATE,1.0,2025-08-09T16:15:57.000Z,138;146;147;140;187;118;123;88;153;89
HEART_RATE,1.0,2025-08-09T16:16:07.000Z,155;101;157;138;185;118;131;128;149;167
HEART_RATE,1.0,2025-08-09T16:16:17.000Z,86;160;127;157;61;175;177;144;117;142
HEART_RATE,1.0,2025-08-09T16:16:27.000Z,155;196;131;101;130;111;65;132;158;161
HEART_RATE,1.0,2025-08-09T16:16:37.000Z,126;84;187;129;125;132;146;185;111;166
HEART_RATE,1.0,2025-08-09T16:16:47.000Z,108;115;142;140;132;99;123;144;196;155
HEART_RATE,1.0,2025-08-09T16:16:57.000Z,111;147;158;174;117;169;152;178;166;140
HEART_RATE,1.0,2025-08-09T16:17:07.000Z,77;164;144;155;133;170;164;137;132;114
HEART_RATE,1.0,2025-08-09T16:17:17.000Z,109;103;98;134;153;124;189;132;120;140
HEART_RATE,1.0,2025-08-09T16:17:27.000Z,164;200;121;141;150;143;81;106;185;77
HEART_RATE,1.0,2025-08-09T16:17:37.000Z,137;105;151;158;103;114;91;150;125;136
HEART_RATE,1.0,2025-08-09T16:17:47.000Z,161;130;129;128;135;163;90;149;126;119
HEART_RATE,1.0,2025-08-09T16:17:57.000Z,139;153;121;136;185;130;84;128;135;162
HEART_RATE,1.0,2025-08-09T16:18:07.000Z,174;116;99;121;158;197;158;151;145;133
HEART_RATE,1.0,2025-08-09T16:18:17.000Z,154;79;196;129;140;115;173;107;96;99
HEART_RATE,1.0,2025-08-09T16:18:27.000Z,93;133;161;104;173;156;137;139;165;113
HEART_RATE,1.0,2025-08-09T16:18:37.000Z,126;112;124;134;119;158;147;124;157;132
HEART_RATE,1.0,2025-08-09T16:18:47.000Z,168;171;123;131;96;141;96;115;147;128
HEART_RATE,1.0,2025-08-09T16:18:57.000Z,196;135;122;106;157;160;101;177;131;131
HEART_RATE,1.0,2025-08-09T16:19:07.000Z,171;114;131;121;126;183;148;131;141;193
HEART_RATE,1.0,2025-08-09T16:19:17.000Z,180;128;165;169;175;133;165;144;159;149
HEART_RATE,1.0,2025-08-09T16:19:27.000Z,159;112;140;154;139;140;170;131;150;176
HEART_RATE,1.0,2025-08-09T16:19:37.000Z,81;159;133;123;131;174;166;157;137;144
HEART_RATE,1.0,2025-08-09T16:19:47.000Z,106;161;143;171;101;139;160;150;102;138
HEART_RATE,1.0,2025-08-09T16:19:57.000Z,88;200;84;155;136;130;151;180;82;130
HEART_RATE,1.0,2025-08-09T16:20:07.000Z,158;192;132;138;164;145;110;143;128;138
HEART_RATE,1.0,2025-08-09T16:20:17.000Z,164;133;115;129;105;144;128;150;128;132
HEART_RATE,1.0,2025-08-09T16:20:27.000Z,147;163;161;200;140;109;153;166;173;109
HEART_RATE,1.0,2025-08-09T16:20:37.000Z,152;166;127;143;153;120;179;157;173;126
HEART_RATE,1.0,2025-08-09T16:20:47.000Z,84;182;104;112;118;146;95;172;146;117
HEART_RATE,1.0,2025-08-09T16:20:57.000Z,158;176;176;113;159;138;142;153;154;164
HEART_RATE,1.0,2025-08-09T16:21:07.000Z,200;113;149;120;162;160;152;200;142;99
HEART_RATE,1.0,2025-08-09T16:21:17.000Z,190;149;127;118;164;97;154;139;195;122
HEART_RATE,1.0,2025-08-09T16:21:27.000Z,126;152;156;144;124;125;119;112;101;133
HEART_RATE,1.0,2025-08-09T16:21:37.000Z,170;163;153;159;87;157;98;145;158;83
HEART_RATE,1.0,2025-08-09T16:21:47.000Z,163;114;128;136;151;111;129;137;50;140
HEART_RATE,1.0,2025-08-09T16:21:57.000Z,112;141;138;127;116;124;142;123;159;83
HEART_RATE,1.0,2025-08-09T16:22:07.000Z,178;173;128;137;136;195;151;152;123;165
HEART_RATE,1.0,2025-08-09T16:22:17.000Z,199;141;134;138;99;144;188;81;100;96
HEART_RATE,1.0,2025-08-09T16:22:27.000Z,150;165;177;111;128;125;156;151;135;123
HEART_RATE,1.0,2025-08-09T16:22:37.000Z,159;187;86;173;138;106;104;168;200;173
HEART_RATE,1.0,2025-08-09T16:22:47.000Z,191;169;130;112;165;91;130;104;129;139
HEART_RATE,1.0,2025-08-09T16:22:57.000Z,146;88;129;155;176;162;141;95;192;130
HEART_RATE,1.0,2025-08-09T16:23:07.000Z,155;135;131;127;168;150;155;164;137;161
HEART_RATE,1.0,2025-08-09T16:23:17.000Z,184;101;200;129;123;135;125;132;129;73
HEART_RATE,1.0,2025-08-09T16:23:27.000Z,171;87;111;157;133;125;86;128;159;121
HEART_RATE,1.0,2025-08-09T16:23:37.000Z,148;94;160;152;146;176;129;157;162;165
HEART_RATE,1.0,2025-08-09T16:23:47.000Z,164;107;117;142;194;141;123;158;140;161
HEART_RATE,1.0,2025-08-09T16:23:57.000Z,157;159;104;200;131;127;123;119;165;179
HEART_RATE,1.0,2025-08-09T16:24:07.000Z,112;126;147;143;122;159;161;157;146;185
HEART_RATE,1.0,2025-08-09T16:24:17.000Z,123;103;136;143;154;157;180;118;146;153
HEART_RATE,1.0,2025-08-09T16:24:27.000Z,137;103;125;178;164;140;169;155;158;163
HEART_RATE,1.0,2025-08-09T16:24:37.000Z,177;144;134;119;160;179;167;113;105;200
HEART_RATE,1.0,2025-08-09T16:24:47.000Z,167;118;126;101;127;139;140;174;125;85
HEART_RATE,1.0,2025-08-09T16:24:57.000Z,164;119;115;126;128;173;96;200;155;181
HEART_RATE,1.0,2025-08-09T16:25:07.000Z,181;131;143;115;136;163;114;173;153;135
HEART_RATE,1.0,2025-08-09T16:25:17.000Z,146;135;149;131;137;194;157;136;158;169
HEART_RATE,1.0,2025-08-09T16:25:27.000Z,165;88;121;176;109;161;150;178;137;122
HEART_RATE,1.0,2025-08-09T16:25:37.000Z,118;144;148;178;182;123;153;107;80;152
HEART_RATE,1.0,2025-08-09T16:25:47.000Z,146;123;154;163;147;141;116;146;91;162
HEART_RATE,1.0,2025-08-09T16:25:57.000Z,143;109;126;116;105;137;156;184;121;103
HEART_RATE,1.0,2025-08-09T16:26:07.000Z,162;191;138;93;150;162;174;171;137;124
